NO (ppm),C3H8 (ppm),NO2 (ppm),NH3 (ppm)
159.6191,239.6337,0,279.6575
159.8026,239.9093,0,280.0292
160.0094,240.2197,0,280.3314
160.0181,240.2252,0,280.418
160.0171,240.2238,0,280.4463
160.0423,240.2695,0,280.5004
160.1691,240.452,0,280.6727
160.2307,240.5519,0,280.7241
160.2401,240.5586,0,280.7871
160.2783,240.6233,0,280.8275
160.3783,240.7735,0,280.9928
160.4149,240.8284,0,281.1221
160.5296,240.9926,0,281.3684
158.6946,238.231,0,317.8051
158.7166,238.2788,0,317.8689
158.7399,238.3138,0,317.9753
158.8465,238.4664,0,318.154
158.9354,238.5993,0,318.2823
158.9449,238.6142,0,318.3362
158.9803,238.69,0,318.4019
159.0102,238.7122,0,318.5019
159.0446,238.7791,0,318.5407
159.046,238.7659,0,318.5437
159.0753,238.8173,0,318.6371
159.4677,239.399,0,319.4033
159.711,239.7642,0,319.8605
159.7645,239.8599,0,319.9476
159.8009,239.8992,0,320.0256
159.8284,239.9479,0,320.0806
159.9642,240.1444,0,320.3477
159.9828,240.1797,0,320.3648
160.0339,240.257,0,320.5073
160.099,240.3468,0,320.5124
160.0516,240.291,0,320.5526
160.0847,240.3253,0,320.6291
160.137,240.4038,0,320.7038
160.2001,240.4986,0,320.8653
160.241,240.5673,0,320.9369
160.363,240.7431,0,321.1263
160.3823,240.7721,0,321.1649
160.4018,240.8168,0,321.2541
160.4197,240.8281,0,321.2799
160.4053,240.8066,0,321.2964
160.4667,240.8982,0,321.3791
160.5196,240.9856,0,321.4398
158.7172,238.2724,0,357.6221
158.8719,238.5199,0,357.9269
158.9558,238.6379,0,358.0663
158.921,238.5857,0,358.0874
158.9586,238.6348,0,358.1213
158.9533,238.6341,0,358.1401
158.9327,238.6032,0,358.1436
158.9432,238.6115,0,358.1759
158.9781,238.6793,0,358.2061
159.0134,238.717,0,358.2148
158.9781,238.6634,0,358.216
158.9972,238.7001,0,358.2492
159.0493,238.7703,0,358.3267
159.0832,238.8218,0,358.4666
159.1237,238.89,0,358.5392
159.1597,238.9446,0,358.6192
159.141,238.908,0,358.6379
159.226,239.0516,0,358.7398
159.3971,239.3004,0,359.1451
159.7076,239.7592,0,359.8387
159.8716,240.0053,0,360.2781
159.9132,240.0832,0,360.3279
160.0006,240.199,0,360.5388
160.0735,240.3085,0,360.628
160.0673,240.3065,0,360.6702
160.2088,240.5191,0,360.9791
160.227,240.5388,0,360.9938
160.2549,240.5883,0,361.0479
160.3082,240.6682,0,361.1126
160.2789,240.6243,0,361.1571
160.3342,240.7073,0,361.1613
160.3876,240.78,0,361.3608
158.7136,317.699,0,39.73224
158.7373,317.7366,0,39.73694
158.8005,317.8632,0,39.74781
158.7954,317.8708,0,39.75274
158.8665,318.0033,0,39.7693
158.8793,318.0209,0,39.7725
158.876,318.0143,0,39.77664
158.903,318.0782,0,39.77966
158.9061,318.0845,0,39.78045
158.9519,318.1741,0,39.79066
158.971,318.2044,0,39.79545
159.0138,318.2921,0,39.80741
159.0279,318.3185,0,39.80971
159.0358,318.3441,0,39.81292
159.0691,318.4008,0,39.82001
159.1214,318.5153,0,39.83433
159.1531,318.5787,0,39.84227
159.2006,318.674,0,39.85417
159.3294,318.9218,0,39.88018
159.3324,318.9279,0,39.88593
159.4628,319.1888,0,39.91857
159.5139,319.2911,0,39.92636
159.8648,319.9936,0,40.01921
159.8581,319.9882,0,40.02253
159.9767,320.2256,0,40.04721
160.0362,320.3465,0,40.06334
160.1757,320.6159,0,40.09703
160.3365,320.9376,0,40.13727
160.3654,320.9956,0,40.14452
160.3588,320.9824,0,40.14789
160.4911,321.2471,0,40.17597
160.5136,321.2922,0,40.18162
158.7753,317.8127,0,119.2344
158.8272,317.9264,0,119.282
158.8336,317.9314,0,119.2869
158.8654,317.9949,0,119.3058
158.9158,318.0958,0,119.3486
158.952,318.1664,0,119.3721
158.9471,318.1744,0,119.3721
158.9537,318.1797,0,119.3721
158.99,318.2424,0,119.4006
159.009,318.2804,0,119.4149
159.017,318.3064,0,119.4196
159.0343,318.3311,0,119.4339
159.0612,318.3948,0,119.4578
159.112,318.4886,0,119.496
159.1293,318.5213,0,119.5052
159.1691,318.6028,0,119.5388
159.2246,318.7121,0,119.5718
159.3532,318.9794,0,119.6721
159.6827,319.6291,0,119.9209
159.7019,319.6674,0,119.9352
159.7593,319.7824,0,119.9784
159.8167,319.9053,0,120.0215
159.94,320.1541,0,120.1178
160.1178,320.4206,0,120.2178
160.1051,320.4745,0,120.2381
160.163,320.5905,0,120.2766
160.1838,320.6419,0,120.3009
160.2096,320.6937,0,120.3153
160.2482,320.7709,0,120.3442
160.3172,320.899,0,120.3973
160.3252,320.925,0,120.4071
160.4025,321.0797,0,120.4651
158.7516,317.7672,0,198.7088
158.8193,317.9008,0,198.7874
158.8542,317.9627,0,198.8311
158.8858,318.0339,0,198.8656
158.8872,318.0465,0,198.8785
158.8997,318.0715,0,198.8991
158.922,318.1161,0,198.922
159.0183,318.3071,0,199.0365
159.0135,318.3074,0,199.0367
159.0168,318.3061,0,199.0408
159.0975,318.4655,0,199.1356
159.1247,318.514,0,199.1758
159.1372,318.547,0,199.1915
159.1483,318.5594,0,199.1992
159.1753,318.6311,0,199.2341
159.1911,318.6549,0,199.259
159.2054,318.6736,0,199.2707
159.2308,318.7245,0,199.3024
159.229,318.7388,0,199.3064
159.3467,318.9663,0,199.4537
159.369,319.0109,0,199.4816
159.4279,319.1111,0,199.5492
159.4435,319.1503,0,199.5737
159.5472,319.3676,0,199.7046
159.7961,319.8659,0,200.0162
159.8712,320.0064,0,200.104
159.953,320.1522,0,200.2002
160.0698,320.4039,0,200.3526
160.0971,320.4684,0,200.393
160.1855,320.6275,0,200.4974
160.232,320.7384,0,200.5618
160.2513,320.777,0,200.5859
158.78,317.8319,0,238.4882
158.7863,317.8446,0,238.4977
158.8242,317.9204,0,238.5546
158.8479,317.95,0,238.5878
158.8983,318.0589,0,238.6635
158.9237,318.1098,0,238.6967
158.9427,318.1478,0,238.7252
158.9678,318.1981,0,238.768
158.9933,318.2491,0,238.8012
158.995,318.2624,0,238.8062
159.0313,318.3251,0,238.8583
159.0566,318.3758,0,238.8963
159.1199,318.5106,0,238.9865
159.1217,318.508,0,239.0015
159.1469,318.5664,0,239.0393
159.2357,318.7442,0,239.1727
159.2547,318.7823,0,239.2013
159.2592,318.7893,0,239.2056
159.2914,318.8379,0,239.249
159.35,318.973,0,239.3445
159.4706,319.2223,0,239.5305
159.635,319.5336,0,239.7651
159.7499,319.7636,0,239.9377
159.865,319.9939,0,240.1105
159.9034,320.0708,0,240.1682
159.9532,320.1804,0,240.2454
159.9771,320.2381,0,240.2937
159.9929,320.2579,0,240.3026
160.062,320.3981,0,240.4138
160.2433,320.7513,0,240.6788
160.4074,321.0797,0,240.9252
160.4622,321.1893,0,241.0075
158.6421,317.5461,0,278.0117
158.9141,318.0905,0,278.369
158.8741,318.0203,0,278.4219
158.9171,318.1063,0,278.4375
158.9281,318.1107,0,278.4533
158.9416,318.1554,0,278.5053
158.9213,318.1149,0,278.5096
158.98,318.2323,0,278.5577
159.0746,318.4218,0,278.7335
159.0973,318.4572,0,278.7994
159.093,318.4487,0,278.8268
159.1022,318.4671,0,278.8529
159.1361,318.5448,0,278.901
159.1973,318.6575,0,278.9199
159.2024,318.6775,0,278.9275
159.1546,318.5819,0,278.9484
159.1914,318.6555,0,278.9531
159.1859,318.6426,0,279.0544
159.2836,318.8303,0,279.1509
159.2833,318.8296,0,279.1603
159.3607,318.9845,0,279.261
159.6787,319.6111,0,279.7747
159.672,319.6096,0,279.7953
159.8826,320.0391,0,280.1693
159.9746,320.2134,0,280.2968
160.1377,320.5478,0,280.5925
160.1449,320.5641,0,280.644
160.2426,320.7596,0,280.775
160.2057,320.676,0,280.797
160.2265,320.7274,0,280.8471
160.3659,321.0046,0,281.0928
160.4153,321.1055,0,281.1078
158.7827,317.8354,0,317.9418
158.8603,317.9928,0,318.1021
158.8515,317.9751,0,318.164
158.9406,318.1516,0,318.2581
158.9068,318.076,0,318.2649
158.9406,318.1535,0,318.3226
159.0932,318.449,0,318.5486
159.083,318.4287,0,318.6478
159.1818,318.6263,0,318.731
159.1136,318.4899,0,318.7438
159.1867,318.6362,0,318.7856
159.2149,318.7105,0,318.8072
159.167,318.5987,0,318.8308
159.2194,318.7115,0,318.8808
159.2684,318.7997,0,318.9742
159.3008,318.8646,0,319.0191
159.4028,319.0688,0,319.2135
159.4911,319.2456,0,319.4153
159.4771,319.2255,0,319.4221
159.4774,319.2102,0,319.4228
159.594,319.4614,0,319.6512
159.692,319.6575,0,319.7774
159.864,320.0019,0,320.137
159.8516,319.967,0,320.1421
159.8772,320.0362,0,320.1483
159.9136,320.1012,0,320.2863
160.0442,320.3526,0,320.5128
160.254,320.7725,0,320.8979
160.3461,320.9489,0,321.1225
160.4384,321.1416,0,321.3374
160.4815,321.228,0,321.3837
160.4829,321.2506,0,321.4666
158.7213,317.7145,0,357.5629
158.7923,317.8566,0,357.7725
158.7967,317.8556,0,357.7814
158.8973,318.0668,0,357.9843
158.9748,318.212,0,358.1477
158.9985,318.2595,0,358.1514
159.0311,318.3346,0,358.2558
159.0207,318.3039,0,358.3008
159.0547,318.372,0,358.3029
159.0957,318.4541,0,358.4002
159.1062,318.475,0,358.4935
159.096,318.4645,0,358.5514
159.1618,318.5864,0,358.5641
159.1916,318.646,0,358.5914
159.0748,318.4122,0,358.7115
159.2681,318.809,0,358.8146
159.3146,318.8922,0,358.8934
159.4111,319.0854,0,359.1755
159.4937,319.2605,0,359.3278
159.4711,319.2233,0,359.3817
159.526,319.3253,0,359.3857
159.5755,319.4066,0,359.4862
159.5645,319.3925,0,359.5013
159.732,319.7358,0,359.8237
159.8844,320.0426,0,360.168
160,320.274,0,360.5185
160.006,320.2781,0,360.5472
160.1659,320.5963,0,360.8563
160.1852,320.6349,0,360.8997
160.3263,320.9254,0,361.2226
160.3912,321.0471,0,361.3587
160.482,321.221,0,361.5483
158.8289,397.3922,0,39.75989
158.8622,397.5391,0,39.7732
158.8883,397.5725,0,39.77476
158.9539,397.7764,0,39.79118
159.0061,397.8275,0,39.80424
159.0167,397.7983,0,39.8069
159.0379,397.991,0,39.81343
159.1052,398.0277,0,39.82905
159.1619,398.1182,0,39.84449
159.2072,398.4261,0,39.84959
159.1871,398.3486,0,39.8508
159.1965,398.3799,0,39.85314
159.2187,398.4355,0,39.8587
159.2238,398.42,0,39.85874
159.3899,398.7878,0,39.90033
159.4023,398.8348,0,39.90343
159.4466,399.0536,0,39.91574
159.479,399.0187,0,39.91764
159.5066,399.068,0,39.93076
159.6242,399.4457,0,39.95896
159.691,399.4612,0,39.9757
159.7916,399.7928,0,40.00088
159.9128,400.2045,0,40.03247
160.1372,400.5809,0,40.08614
160.2001,400.8951,0,40.10315
160.2136,400.8968,0,40.10652
160.2424,400.9171,0,40.10995
160.3464,401.0204,0,40.13977
160.3492,401.3046,0,40.1417
160.4938,401.522,0,40.17791
160.5814,401.7848,0,40.19858
160.5706,401.6453,0,40.2009
158.7685,397.2727,0,119.2293
158.8469,397.4256,0,119.2919
158.9013,397.5891,0,119.334
158.9281,397.5768,0,119.3542
158.9256,397.7895,0,119.356
158.9835,397.7948,0,119.3957
159.0139,397.9424,0,119.4136
159.0477,397.9077,0,119.444
159.0656,398.0003,0,119.4624
159.1374,398.1762,0,119.515
159.2716,398.4642,0,119.6158
159.3087,398.6129,0,119.6387
159.3645,398.7242,0,119.6819
159.3871,398.7647,0,119.6988
159.4098,398.8898,0,119.7196
159.4474,398.9235,0,119.7441
159.8255,399.9416,0,120.0281
159.8281,399.9799,0,120.03
159.8834,400.0108,0,120.0703
159.9615,400.2018,0,120.1302
159.9742,400.342,0,120.1384
160.0102,400.2916,0,120.1668
160.0147,400.399,0,120.1702
160.0205,400.3858,0,120.1732
160.1053,400.6781,0,120.2419
160.1602,400.7149,0,120.2744
160.1916,400.8177,0,120.303
160.2114,400.851,0,120.3129
160.2228,400.9437,0,120.3264
160.2721,401.1037,0,120.3672
160.3915,401.3864,0,120.4569
160.5093,401.5,0,120.5416
158.8062,397.4588,0,159.0217
158.8286,397.34,0,159.0441
158.8444,397.3795,0,159.06
158.9112,397.5981,0,159.117
158.9243,397.607,0,159.1301
158.9193,397.6146,0,159.1349
158.9291,397.6905,0,159.1398
158.9354,397.7063,0,159.1462
158.9319,397.6462,0,159.1476
158.9371,397.6231,0,159.1479
158.9553,397.7084,0,159.1661
158.9914,397.8348,0,159.2022
159.0105,397.8747,0,159.2213
159.0492,398.0068,0,159.2551
159.0449,397.9845,0,159.2557
159.0428,397.9157,0,159.2587
159.0526,397.9837,0,159.2685
159.1187,398.1808,0,159.3297
159.1721,398.1791,0,159.3832
159.2184,398.3587,0,159.4296
159.2963,398.566,0,159.5075
159.324,398.575,0,159.5403
159.445,398.9698,0,159.6614
159.636,399.4557,0,159.8526
160.0047,400.3901,0,160.2169
160.0445,400.4255,0,160.2567
160.1444,400.8117,0,160.3568
160.1989,400.8037,0,160.4063
160.2674,400.9789,0,160.475
160.2679,401.0487,0,160.4805
160.2731,401.1338,0,160.4806
160.3712,401.2911,0,160.5839
158.8734,397.5794,0,198.8613
158.8834,397.6477,0,198.8676
158.9379,397.6851,0,198.9371
158.9477,397.7531,0,198.9482
158.9743,397.8477,0,198.9875
158.9851,397.7864,0,198.9887
159.0883,398.041,0,199.1241
159.0962,398.0731,0,199.1401
159.1662,398.2325,0,199.2278
159.1886,398.3398,0,199.2546
159.2152,398.3428,0,199.288
159.2267,398.4431,0,199.2973
159.2362,398.3995,0,199.3154
159.3114,398.6356,0,199.4095
159.5102,399.1207,0,199.6522
159.5728,399.2578,0,199.7417
159.6068,399.3144,0,199.7731
159.621,399.4378,0,199.7908
159.6644,399.5427,0,199.8513
159.8039,399.8476,0,200.0198
159.8261,399.8436,0,200.0538
159.8506,399.8684,0,200.0782
159.8796,400.0252,0,200.1207
159.9649,400.2022,0,200.2212
160.0501,400.4119,0,200.3342
160.1846,400.832,0,200.4962
160.2312,400.9611,0,200.5608
160.3247,401.1792,0,200.6779
160.4137,401.3653,0,200.7831
160.4305,401.4679,0,200.8103
160.4653,401.4943,0,200.8476
160.4653,401.4943,0,200.8476
158.8548,397.5285,0,278.3994
158.9934,397.816,0,278.5614
158.9889,397.8719,0,278.5895
158.9969,397.9043,0,278.6073
158.9656,397.7146,0,278.6121
159.0156,397.8237,0,278.7296
159.1528,398.2625,0,278.7808
159.1171,398.213,0,278.8179
159.1409,398.2841,0,278.836
159.1222,398.2018,0,278.8815
159.2043,398.3632,0,278.9969
159.3145,398.6628,0,279.1052
159.3048,398.6146,0,279.2079
159.3345,398.7368,0,279.2949
159.4208,398.881,0,279.3763
159.4515,398.8505,0,279.3989
159.4219,398.8722,0,279.4168
159.5488,399.2854,0,279.5943
159.5473,399.2216,0,279.6081
159.6221,399.2852,0,279.7377
159.6451,399.5184,0,279.748
159.7333,399.7269,0,279.879
159.86,400.0884,0,280.1748
159.8888,400.108,0,280.1915
160.0833,400.5706,0,280.4772
160.0974,400.6781,0,280.517
160.1014,400.6044,0,280.5177
160.1402,400.6811,0,280.6221
160.1881,400.7687,0,280.736
160.212,400.8046,0,280.8481
160.4925,401.575,0,281.2481
160.5081,401.698,0,281.2718
158.84,397.5152,0,318.0913
158.9036,397.6549,0,318.1838
158.979,397.7641,0,318.3995
158.9797,397.773,0,318.4409
159.0348,397.8673,0,318.5062
159.0434,397.8695,0,318.5285
159.0558,398.0676,0,318.5582
159.0803,398.0494,0,318.5825
159.0853,398.0929,0,318.5826
159.1692,398.3356,0,318.7157
159.174,398.2794,0,318.7503
159.1765,398.2662,0,318.7552
159.188,398.3781,0,318.7981
159.2383,398.472,0,318.8341
159.2194,398.4291,0,318.8559
159.2549,398.458,0,318.8774
159.2081,398.393,0,318.8932
159.2238,398.5156,0,318.9098
159.2694,398.5499,0,318.9163
159.3035,398.5955,0,319.0345
159.3758,398.8083,0,319.1843
159.4612,398.9901,0,319.3903
159.6015,399.3376,0,319.6363
159.7193,399.6997,0,319.7722
159.7373,399.7332,0,319.9182
160.1905,400.9556,0,320.8209
160.1862,400.7924,0,320.8422
160.2443,400.9379,0,320.9487
160.2504,400.9772,0,320.9559
160.312,401.1509,0,321.0843
160.3965,401.3062,0,321.2635
160.5148,401.6708,0,321.4552
158.8499,397.4129,0,357.8416
158.8799,397.5638,0,357.9799
158.8798,397.4558,0,357.9834
158.8847,397.5555,0,357.9845
158.936,397.7281,0,358.1162
158.9362,397.6728,0,358.1464
159.0101,397.8729,0,358.2311
159.018,397.897,0,358.2649
159.051,397.9522,0,358.3804
159.0344,397.9382,0,358.3816
159.0978,398.0011,0,358.385
159.0634,398.0229,0,358.3933
159.0978,398.0691,0,358.411
159.081,398.0546,0,358.4168
159.056,397.9804,0,358.4263
159.1038,398.0444,0,358.4594
159.1437,398.1914,0,358.5222
159.1543,398.0869,0,358.5622
159.1452,398.1595,0,358.5714
159.1777,398.2726,0,358.5998
159.174,398.22,0,358.6026
159.2624,398.5165,0,358.7009
159.276,398.5905,0,358.8762
159.2711,398.4666,0,358.89
159.3164,398.524,0,359.002
159.4036,398.8938,0,359.1587
159.4948,399.106,0,359.3092
159.5709,399.2167,0,359.5407
159.7205,399.631,0,359.8628
159.9215,400.1577,0,360.3155
160.5029,401.5847,0,361.6165
160.4991,401.5674,0,361.6282
158.8401,476.9126,0,39.76392
158.9218,477.1817,0,39.78437
158.9711,477.2992,0,39.79549
158.9724,477.2314,0,39.80078
158.9977,477.4096,0,39.80337
159.0403,477.5306,0,39.8128
159.0511,477.6585,0,39.81549
159.053,477.5687,0,39.81597
159.078,477.6597,0,39.82224
159.122,477.8079,0,39.83326
159.1624,477.8098,0,39.84338
159.207,478.03,0,39.85576
159.1884,477.9424,0,39.8561
159.2262,478.0797,0,39.86057
159.3299,478.2873,0,39.88652
159.3857,478.432,0,39.89925
159.4545,478.7812,0,39.92272
159.493,478.8889,0,39.92737
159.5421,479.0373,0,39.93842
159.5743,479.126,0,39.94148
159.5614,479.0872,0,39.94324
159.6417,479.2314,0,39.96459
159.7475,479.5902,0,39.98984
159.7911,479.7771,0,40.00076
159.8898,480.0322,0,40.0267
160.0097,480.4803,0,40.05672
160.1761,481.0119,0,40.09335
160.2414,481.1441,0,40.11473
160.4266,481.6038,0,40.16611
160.5506,482.0723,0,40.19212
160.5607,482.0787,0,40.19466
160.5662,482.2087,0,40.19478
159.0316,477.5511,0,119.4405
159.0577,477.5977,0,119.4552
159.0954,477.6324,0,119.4798
159.1085,477.7424,0,119.4933
159.1258,477.7874,0,119.5026
159.1399,477.8605,0,119.5119
159.1339,477.8185,0,119.5124
159.1693,477.9656,0,119.5352
159.1881,477.9654,0,119.5531
159.1902,478.0273,0,119.5547
159.2011,477.9885,0,119.5629
159.2336,478.1112,0,119.5836
159.2579,478.2399,0,119.6018
159.2479,478.1609,0,119.603
159.2883,478.3082,0,119.6209
159.386,478.5765,0,119.698
159.4574,478.8217,0,119.7504
159.4738,478.6794,0,119.7677
159.4892,478.8147,0,119.7755
159.5363,478.9312,0,119.8097
159.5891,479.2184,0,119.8505
159.5867,479.1063,0,119.8525
159.6345,479.3149,0,119.8847
159.6861,479.4456,0,119.9234
159.7466,479.5702,0,119.9725
159.8989,480.0836,0,120.0869
159.9695,480.2875,0,120.14
160.245,481.1467,0,120.3418
160.3094,481.3322,0,120.3902
160.3437,481.3228,0,120.421
160.4495,481.7297,0,120.4967
160.6095,482.3617,0,120.6256
158.8469,476.9739,0,159.0576
158.8642,477.113,0,159.0748
158.8957,477.2159,0,159.1015
158.9046,477.2015,0,159.1202
158.9188,477.1727,0,159.1295
158.9582,477.2113,0,159.1739
158.9694,477.3246,0,159.1802
158.9825,477.3322,0,159.1983
158.9828,477.3172,0,159.1986
159.0583,477.5757,0,159.2692
159.0582,477.5752,0,159.274
159.0645,477.5942,0,159.2804
159.0829,477.6812,0,159.2988
159.1675,477.8887,0,159.3786
159.2224,478.1001,0,159.4385
159.2497,478.1514,0,159.4609
159.3048,478.3555,0,159.521
159.4078,478.6659,0,159.6192
159.4512,478.7871,0,159.6676
159.6197,479.2144,0,159.8314
159.6148,479.2224,0,159.8314
159.675,479.3247,0,159.8868
159.876,480.0389,0,160.093
159.9605,480.3018,0,160.1677
159.9839,480.4109,0,160.201
160.0475,480.5229,0,160.2648
160.0716,480.6833,0,160.2839
160.1399,480.8404,0,160.3523
160.2013,480.9433,0,160.4187
160.221,481.0438,0,160.4335
160.2581,481.2274,0,160.4707
160.3851,481.6396,0,160.5977
158.8348,476.9135,0,198.8068
158.8569,476.9231,0,198.8356
158.9086,477.1442,0,198.893
158.9402,477.3334,0,198.9387
158.9458,477.3823,0,198.9458
158.9874,477.3322,0,198.9929
158.989,477.4085,0,198.9998
159.021,477.3943,0,199.0337
159.0365,477.5431,0,199.0642
159.1302,477.8315,0,199.1828
159.2006,478.011,0,199.2709
159.2089,478.0995,0,199.2812
159.2537,478.1884,0,199.3249
159.2565,478.1479,0,199.3346
159.3755,478.6009,0,199.4785
159.4132,478.73,0,199.5307
159.4225,478.6066,0,199.5424
159.555,479.076,0,199.7032
159.5574,478.9475,0,199.7162
159.5572,479.0577,0,199.7172
159.621,479.2411,0,199.802
159.7801,479.6561,0,199.99
159.7782,479.8411,0,199.9938
159.7939,479.7442,0,200.0134
159.8089,479.6773,0,200.0322
159.8234,479.8501,0,200.0492
159.9637,480.3983,0,200.2261
160.0484,480.5883,0,200.332
160.1865,481.0603,0,200.4986
160.2146,481.1116,0,200.5451
160.3284,481.4625,0,200.6763
160.3569,481.5068,0,200.7182
158.8344,476.8717,0,238.57
158.8665,476.9441,0,238.6182
158.933,477.2949,0,238.7181
158.9368,477.1154,0,238.7238
158.9354,477.1748,0,238.7266
158.9454,477.2456,0,238.7342
158.9509,477.3963,0,238.7499
159.0412,477.4857,0,238.8782
159.0735,477.6532,0,238.9291
159.0829,477.7541,0,238.9358
159.1236,477.733,0,239.0019
159.1244,477.7899,0,239.0105
159.1566,477.8627,0,239.0588
159.2189,478.1136,0,239.1475
159.2628,478.2695,0,239.2135
159.2825,478.2967,0,239.2431
159.3884,478.4641,0,239.3996
159.3934,478.5511,0,239.4022
159.4411,478.789,0,239.4813
159.4496,478.7026,0,239.499
159.6058,479.1717,0,239.7287
159.7891,479.8828,0,239.9964
159.9716,480.3499,0,240.2831
160.054,480.5582,0,240.3943
160.1125,480.6939,0,240.4822
160.2014,481.1121,0,240.6183
160.2212,481.1394,0,240.6529
160.2509,481.0934,0,240.6901
160.276,481.1355,0,240.7353
160.3443,481.3659,0,240.8304
